"","group","n","r2","pval","Slope","Slope_lowCI","Slope_highCI","Int","Int_lowCI","Int_highCI","Slope_test","Slope_test_p","Elev_test","Elev_test_p"
"46","AP.FURC",36,0.662534084491279,1.57166279990406e-09,0.343143588455047,0.289529025558073,0.406686417953592,0.881512935310474,0.735748842359095,1.02727702826185,3,0,NA,NA
"47","LU.BOHA",45,0.775019942393925,1.55431223447522e-15,0.326639730599807,0.282168265498747,0.378120173853457,0.873630583282776,0.760300799309003,0.986960367256549,3,0,NA,NA
"48","CE.ARGU",23,0.260585030156701,0.0128148384686113,0.275894448170016,0.19437015416075,0.39161231753763,1.08963060437339,0.836272807074762,1.34298840167201,3,0,NA,NA
"49","CE.UROD",39,0.822325416336053,1.77635683940025e-15,0.298767323311527,0.250541461543586,0.356276014871118,1.00888411018102,0.906662510301458,1.11110571006057,3,0,NA,NA
"50","VA.LOUT",12,0.94036015464775,1.90487004392281e-07,0.370296079577232,0.309212583110341,0.443446334463489,0.813963083237864,0.63144745796472,0.996478708511009,3,3.00204305858642e-13,NA,NA
"51","PA.ARCA",24,0.0370275988776432,0.367681668619189,0.363015201061568,0.234198191644756,0.562685968137882,0.769394337104821,0.586418923835821,0.952369750373821,3,5.55111512312578e-15,NA,NA
"52","MO.GRAN",66,0.5431521414937,1.72573066947734e-12,0.468835329252443,0.375765301480587,0.584957059869996,0.306982707059295,0.045158844895731,0.568806569222858,3,0,NA,NA
"53","PA.INSU",86,0.740923498853507,0,0.325671308307866,0.284934487353897,0.372232234995217,0.733013245622044,0.636603824689174,0.829422666554914,3,0,NA,NA
"54","CA.TERE",23,0.522379364604336,9.79757257790759e-05,0.594323839338435,0.385985475132307,0.915114295129634,-0.110171435343715,-0.771832351580779,0.551489480893349,3,2.09153361296899e-10,NA,NA
"55","PT.TILE",34,0.805065785984069,6.73239242132695e-13,0.396421645628739,0.342855575570166,0.458356615206441,0.39561726329204,0.30658883526999,0.48464569131409,3,0,NA,NA
"56","CH.VAND",63,0.496699061358888,1.14409370866042e-10,0.725028242051843,0.601839655177597,0.873431897101674,0.277089333693088,0.242269075452404,0.311909591933771,3,0,NA,NA
"57","PS.BART",8,0.760619110833468,0.0047379507153078,1.09894090013126,0.479697008940869,2.51757063202821,0.0599942103306697,-0.553050256093004,0.673038676754344,3,0.0206164708337965,NA,NA
"58","PS.DISP",10,0.889977511697511,4.19616897713304e-05,0.382353965503827,0.287589912362398,0.508343821017891,0.617888142448098,0.552205486649511,0.683570798246684,3,1.33176925043443e-09,NA,NA
"59","PS.OLIV",85,0.58989595722977,0,0.315328440252231,0.274204021297724,0.362620594553367,0.618359016682886,0.591036539506157,0.645681493859615,3,0,NA,NA
"60","AC.NIGR",25,0.590098679502182,7.33375897676858e-06,0.187400214231508,0.144295899149003,0.243380723230052,0.575928701229397,0.477286074016374,0.67457132844242,3,0,NA,NA
"61","AC.OLIV",7,0.841094467204667,0.00363178713126144,0.229722745716146,0.173888621042802,0.303484722478622,0.499823540543967,0.347953922480391,0.651693158607543,3,2.61180973515351e-08,NA,NA
"62","CE.FLAV",34,0.292478233420705,0.000959083267132232,0.590893848105357,0.429356610609008,0.813206390914788,0.0044110881933721,-0.215056820680976,0.22387899706772,3,2.22044604925031e-16,NA,NA
"63","CH.SORD",71,0.880001498563123,0,0.386014929087733,0.347346417156186,0.428988232262678,0.321557243222832,0.219633221082212,0.423481265363451,3,0,NA,NA
"64","SC.FREN",50,0.558386644720372,4.57062609982017e-10,0.44177039780774,0.361930216726613,0.539222964427491,0.104736841886158,-0.137194248376612,0.346667932148928,3,0,NA,NA
"65","SC.RUBR",10,0.98496468704065,1.40584262009469e-08,0.357146294216407,0.310611585685217,0.41065266509981,0.368335296628423,0.217091049035627,0.51957954422122,3,2.38609132452439e-12,NA,NA
"66","CH.ORNA",73,0.23859768439985,1.16400521665838e-05,0.72704766507755,0.550745259845513,0.959787302469006,-0.424404768537487,-0.849682775843621,0.00087323876864609,3,0,NA,NA
"67","CA.MELA",12,0.935587368498451,2.805116963156e-07,0.345301026291568,0.262437616284094,0.454328157854239,0.695771461024491,0.375429605139513,1.01611331690947,3,1.0283551787893e-11,NA,NA
"68","AP.FURC",36,0.634168238057084,6.32374930198409e-09,0.333147238986413,0.277153644191517,0.400453269045152,0.910639069225991,0.759059220189902,1.06221891826208,3,0,NA,NA
"69","LU.BOHA",45,0.862939939866154,0,0.292189286496586,0.261471942110807,0.326515259932571,0.954403156990876,0.870520483492016,1.03828583048974,3,0,NA,NA
