"","group","n","r2","pval","Slope","Slope_lowCI","Slope_highCI","Int","Int_lowCI","Int_highCI","Slope_test","Slope_test_p","Elev_test","Elev_test_p"
"11155","CA.MELA",12,0.924557796209935,6.21287854496444e-07,0.360867868465135,0.316301208781956,0.411713945046418,0.58250477122429,0.440558536895839,0.724451005552741,3,9.88098491916389e-15,NA,NA
"11156","AP.FURC",36,0.639016472820498,5.02292918369562e-09,0.33774521724817,0.281865794772605,0.404702641787525,0.895598821057656,0.741531156497372,1.04966648561794,3,0,NA,NA
"11157","LU.BOHA",45,0.919885214368047,0,0.279941140457581,0.261848876921197,0.299283476187202,0.959703738995888,0.912155357108481,1.0072521208833,3,0,NA,NA
"11158","CE.ARGU",23,0.36759294089728,0.00216388064868678,0.478586717835288,0.306383360029348,0.747577304676121,0.522683621185283,-0.0535972293895605,1.09896447176013,3,5.45208322932922e-12,NA,NA
"11159","CE.UROD",39,0.443939439646482,3.65579793304427e-06,0.327823400802064,0.266630678552935,0.403060078070103,0.923240396743742,0.785193677363098,1.06128711612439,3,0,NA,NA
"11160","VA.LOUT",12,0.941231013117341,1.76912158256215e-07,0.257830198395779,0.214198244102668,0.310349935328805,1.12222716773352,0.975792140564638,1.26866219490241,3,9.99200722162641e-15,NA,NA
"11161","PA.ARCA",24,0.666503776572271,1.14613219093229e-06,0.222935955164565,0.187171738434467,0.265533891605854,0.970006842417562,0.929096732298105,1.01091695253702,3,0,NA,NA
"11162","MO.GRAN",66,0.791670302440939,0,0.532437009316965,0.458533224087736,0.618252187623707,0.231554388543357,0.0299316793332759,0.433177097753437,3,0,NA,NA
"11163","PA.INSU",86,0.634952837130349,0,0.313002386119254,0.270114830095249,0.362699425580594,0.703120048632677,0.602650933424351,0.803589163841004,3,0,NA,NA
"11164","CA.TERE",23,0.652287206683952,3.1745098856284e-06,0.19251756971718,0.165244078369193,0.224292543585144,0.916688344159818,0.847746407290422,0.985630281029215,3,0,NA,NA
"11165","PT.TILE",34,0.775894344187748,6.37823127647152e-12,0.320948580132768,0.28466222329144,0.361860417930408,0.570627577158969,0.514265148825997,0.62699000549194,3,0,NA,NA
"11166","CH.VAND",63,0.583624173602798,3.26405569239796e-13,0.401177998341289,0.335819708192495,0.479256524935306,0.466820636037311,0.448519751950215,0.485121520124406,3,0,NA,NA
"11167","PS.BART",8,0.803495146333356,0.00256984552904349,0.515827206654106,0.3112079866778,0.854983543208531,0.511614062435081,0.370984931750538,0.652243193119625,3,1.22008953209463e-05,NA,NA
"11168","PS.DISP",10,0.829299348528517,0.000249947157258568,0.512637800272652,0.38837092040448,0.676666301366451,0.611206652466556,0.527225969773391,0.695187335159721,3,1.22503160948639e-08,NA,NA
"11169","PS.OLIV",85,0.639328578570885,0,0.284273619653923,0.244075330166381,0.331092416329237,0.73307294019276,0.704227160051635,0.761918720333885,3,0,NA,NA
"11170","AC.NIGR",25,0.310066477676724,0.00383806329727965,0.556645441413838,0.413286725622608,0.749731671105618,-0.116401460393084,-0.468469265398991,0.235666344612823,3,5.99520433297585e-15,NA,NA
"11171","AC.OLIV",7,0.0530284401990602,0.619348474565904,0.457207935711474,0.205550224847956,1.01697332918109,0.078793017302395,-0.879027836905737,1.03661387151053,3,0.000243935350254798,NA,NA
"11172","CE.FLAV",34,0.259866105259759,0.00207263495260301,0.316863467954635,0.226553863992095,0.443172566360383,0.395708240556963,0.275172016033923,0.516244465080003,3,0,NA,NA
"11173","CH.SORD",71,0.783402297026593,0,0.393219495470098,0.352397902807024,0.43876984053004,0.474938580611813,0.367126571985293,0.582750589238332,3,0,NA,NA
"11174","SC.FREN",50,0.166258256989736,0.00329068118022158,0.490511911985828,0.360263476694246,0.6678499247488,0.152814688795478,-0.282912665959612,0.588542043550569,3,0,NA,NA
"11175","SC.RUBR",10,0.975239735717521,1.03806944817819e-07,0.839428404322179,0.823743155047256,0.855412323204623,-0.921222366062096,-0.966293603532031,-0.87615112859216,3,4.44089209850063e-16,NA,NA
"11176","CH.ORNA",73,0.32531881830744,1.38051909015502e-07,0.607547021980953,0.502405757089575,0.734691787881153,-0.133824768937651,-0.372109417801087,0.104459879925785,3,0,NA,NA
