pk_SpecimenID,RT.OldID,SiteName,SpeciesCode,SciName,Guild,FishLevel,CollNotes,Weight (g),TL,FL,SL,GapeHeight,GapeWidth,log2biomass,PreySizeInStomach,SizeClass,StomachContents,DissNotes
1761,KIF11_298,11,PA.INSU,Parupeneus insularis,BI,LP.LF,,166.20,240.0,210.0,187.0,30.4,33.0,7.377,,128 - 256 g,empty,
1762,KIF11_299,11,PA.INSU,Parupeneus insularis,BI,LP.LF,,263.40,274.0,242.0,219.0,30.2,33.6,8.041,34,256 - 512 g,"fish 34mm, crab 11mm, and gunk",
1763,KIF11_300,11,PA.INSU,Parupeneus insularis,BI,LP.LF,,131.90,227.0,197.0,184.0,25.5,29.4,7.043,<5mm,128 - 256 g,"crab, shrimps x3, gastropods x2, all <5mm",
1809,KIF11_346,11,PA.INSU,Parupeneus insularis,BI,LP.LF,,112.80,212.0,186.0,177.0,23.5,24.0,6.818,,64 - 128 g,saw a pincer/collected sample but not much there,"CHECK WITH KELSEA - NOTES SAY SHOT THROUGH HEAD, BUT NOT CLEAR FROM PHOTO. shot through head"
1810,KIF11_347,11,PA.INSU,Parupeneus insularis,BI,LP.LF,,78.10,194.0,173.0,157.0,16.8,18.0,6.287,,64 - 128 g,otolith?,CHECK WITH KELSEA - INTERPRETATION OF 'lots of intenstinal stuff'
1932,KIF11_565,35,PA.INSU,Parupeneus insularis,BI,HP.LF,,13.50,102.2,88.4,82.0,10.1,9.5,3.755,,8 - 16 g,small crustaceans <1mm,CHECK WITH ANGELEEN WHETHER LABEL IN PHOTO SHOULD BE 469 OR 565
2045,KIF11_1086,27,PA.INSU,Parupeneus insularis,BI,HP.HF,,4.40,71.7,63.0,59.7,4.1,4.9,2.138,,4 - 8 g,whole stomach retained,
2444,KIF12.150,6,PA.INSU,Parupeneus insularis,BI,HP.LF,,34.60,143.5,,113.6,18.4,18.1,5.113,NA,32 - 64 g,crustacean remains,
2445,KIF12.151,6,PA.INSU,Parupeneus insularis,BI,HP.LF,,88.00,173.0,,157.0,24.6,28.4,6.459,NA,64 - 128 g,crab and shrimp pieces,
2453,KIF12.159,6,PA.INSU,Parupeneus insularis,BI,HP.LF,,43.60,153.3,,121.3,17.9,20.6,5.446,NA,32 - 64 g,crustacean remains,
2460,KIF12.166,40,PA.INSU,Parupeneus insularis,BI,HP.MF,,85.80,199.0,,159.0,13.6,11.3,6.423,"shrimp: 26.3mm, 21.6mm",64 - 128 g,"3 shrimp, 1 crab,hard shell, see photo",
2466,KIF12.172,40,PA.INSU,Parupeneus insularis,BI,HP.MF,,159.10,236.0,,193.0,31.1,37.0,7.314,,128 - 256 g,"crustacean remains (shrimp eyes x9 pairs, legs) see photo",
2473,KIF12.179,30,PA.INSU,Parupeneus insularis,BI,HP.HF,,25.00,132.1,,102.7,15.7,18.0,4.644,,16 - 32 g,ball of crustacean remains,
2474,KIF12.180,30,PA.INSU,Parupeneus insularis,BI,HP.HF,,9.40,93.2,,72.1,10.6,11.7,3.233,,8 - 16 g,reddish green goop,
2499,KIF12.205,30,PA.INSU,Parupeneus insularis,BI,HP.HF,,29.20,133.2,,106.0,18.6,18.5,4.868,,16 - 32 g,small crustacean parts,
2505,KIF12.211,33,PA.INSU,Parupeneus insularis,BI,HP.MF,,35.00,143.8,,114.9,22.2,26.4,5.129,11cm,32 - 64 g,shrimp,
2506,KIF12.212,33,PA.INSU,Parupeneus insularis,BI,HP.MF,,33.60,136.7,,105.5,14.3,16.7,5.070,,32 - 64 g,shrimp bits,
2507,KIF12.213,33,PA.INSU,Parupeneus insularis,BI,HP.MF,,25.60,131.8,,113.3,18.7,18.7,4.678,,16 - 32 g,unID'd bits in pink goo ,
2508,KIF12.214,33,PA.INSU,Parupeneus insularis,BI,HP.MF,,59.50,169.0,,143.0,23.5,26.6,5.895,crab: 8.6mm carapace width,32 - 64 g,"crabs(2),shrimp bits(2-3); eyes, legs etc. see photo",
2523,KIF12.229,6,PA.INSU,Parupeneus insularis,BI,HP.LF,,67.00,173.0,,134.3,27.1,29.4,6.066,,64 - 128 g,decapod remains,
2566,KIF12.272,8,PA.INSU,Parupeneus insularis,BI,HP.LF,,42.90,147.6,,118.8,17.0,19.1,5.423,,32 - 64 g,scattered crustacean remains,
2568,KIF12.274,8,PA.INSU,Parupeneus insularis,BI,HP.LF,,78.30,186.0,,145.0,23.5,26.1,6.291,,64 - 128 g,crustacean remains,
2592,KIF12.298,3,PA.INSU,Parupeneus insularis,BI,LP.MF,,137.70,220.0,,174.0,31.1,32.5,7.105,crab:9mm ,128 - 256 g,"1 crab, crustacean bits",
2595,KIF12.301,3,PA.INSU,Parupeneus insularis,BI,LP.MF,,47.00,159.0,,129.0,19.0,22.6,5.555,,32 - 64 g,very digested crustacean bits,
2597,KIF12.303,3,PA.INSU,Parupeneus insularis,BI,LP.MF,,49.20,162.1,,132.5,21.6,22.6,5.621,,32 - 64 g,"mushed crustacean, orange bits",
2615,KIF12.321,15,PA.INSU,Parupeneus insularis,BI,LP.LF,,440.00,311.0,,253.0,40.0,45.1,8.781,,256 - 512 g,crustacean remains,otolith in pieces
2616,KIF12.322,19,PA.INSU,Parupeneus insularis,BI,LP.LF,,138.40,217.0,,180.0,27.1,27.2,7.113,,128 - 256 g,1 set of pincers,
2620,KIF12.326,15,PA.INSU,Parupeneus insularis,BI,LP.LF,,240.00,246.0,,199.0,29.4,31.1,7.907,,128 - 256 g,empty stomach,
2624,KIF12.330,15,PA.INSU,Parupeneus insularis,BI,LP.LF,,168.50,248.0,,200.0,34.0,37.8,7.397,,128 - 256 g,crabs,
2636,KIF12.342,30,PA.INSU,Parupeneus insularis,BI,HP.HF,,460.00,155.0,,116.9,20.8,23.7,8.845,,256 - 512 g,,
2647,KIF12.353,25,PA.INSU,Parupeneus insularis,BI,LP.MF,,520.00,330.0,,257.0,39.0,49.2,9.022,,512 - 1024 g,empty stomach,
2648,KIF12.354,25,PA.INSU,Parupeneus insularis,BI,LP.MF,,409.00,332.0,,261.0,40.0,50.9,8.676,,256 - 512 g,empty stomach,
2657,KIF12.363,38,PA.INSU,Parupeneus insularis,BI,LP.MF,,64.90,176.0,,140.0,21.3,24.0,6.020,,64 - 128 g,mushed crustaceans,
2658,KIF12.364,38,PA.INSU,Parupeneus insularis,BI,LP.MF,,45.00,154.8,,117.0,19.5,21.9,5.492,,32 - 64 g,,
1841,KIF11_378,40,PL.DICK,Plectroglyphidodon dickii,Om,HP.MF,,12.50,0.0,65.8,55.7,4.5,3.7,3.644,,8 - 16 g,empty,tail broken
1842,KIF11_379,40,PL.DICK,Plectroglyphidodon dickii,Om,HP.MF,,11.70,0.0,69.9,62.2,5.5,3.1,3.548,,8 - 16 g,prawn<5mm,tail broken
1843,KIF11_380,40,PL.DICK,Plectroglyphidodon dickii,Om,HP.MF,,10.60,78.9,68.8,59.7,4.5,3.4,3.406,,8 - 16 g,small crustaceans <1mm,
1844,KIF11_381,40,PL.DICK,Plectroglyphidodon dickii,Om,HP.MF,,10.60,0.0,67.1,59.4,5.0,3.6,3.406,,8 - 16 g,small crustaceans <3mm,tail broken
1845,KIF11_382,40,PL.DICK,Plectroglyphidodon dickii,Om,HP.MF,,8.20,0.0,0.0,53.2,4.4,3.8,3.036,,8 - 16 g,small crustaceans <1mm,tail broken
1846,KIF11_383,40,PL.DICK,Plectroglyphidodon dickii,Om,HP.MF,,11.10,0.0,66.6,59.4,4.9,3.5,3.472,,8 - 16 g,small crustaceans <1mm,tail broken
1881,KIF11_514,9,PL.DICK,Plectroglyphidodon dickii,Om,HP.MF,,7.30,0.0,0.0,42.4,4.7,3.6,2.868,,4 - 8 g,small crustaceans <1mm,tail broken
1885,KIF11_518,23,PL.DICK,Plectroglyphidodon dickii,Om,EXTRA,,8.30,66.3,60.8,50.7,5.0,3.6,3.053,,8 - 16 g,"fluid, no crustaceans",
1887,KIF11_520,40,PL.DICK,Plectroglyphidodon dickii,Om,HP.MF,,10.40,71.5,65.6,55.6,4.5,3.7,3.379,,8 - 16 g,"empty, full intestine",
1901,KIF11_534,40,PL.DICK,Plectroglyphidodon dickii,Om,HP.MF,,15.30,0.0,0.0,65.8,5.7,3.3,3.935,,8 - 16 g,small crustaceans <1mm,tail broken
1902,KIF11_535,40,PL.DICK,Plectroglyphidodon dickii,Om,HP.MF,,5.10,57.2,50.9,45.3,3.6,2.8,2.350,,4 - 8 g,small crustaceans <1mm,
1908,KIF11_541,40,PL.DICK,Plectroglyphidodon dickii,Om,HP.MF,,12.80,84.0,75.0,63.0,5.4,4.3,3.678,,8 - 16 g,turf,"*For these samples, the hand written labels from 554 onward showed labels 54x rather than 55x. It's not clear if this rproblem was present for fish <554, but if so, it is likely 40s and 50s were reveresed for this day."
1909,KIF11_542,40,PL.DICK,Plectroglyphidodon dickii,Om,HP.MF,,14.10,82.9,72.0,59.2,6.4,3.9,3.818,,8 - 16 g,small crustaceans <1mm,*
1910,KIF11_543,40,PL.DICK,Plectroglyphidodon dickii,Om,HP.MF,,11.90,79.1,71.6,60.0,5.4,3.7,3.573,,8 - 16 g,small crustaceans <1mm,*
1911,KIF11_544,40,PL.DICK,Plectroglyphidodon dickii,Om,HP.MF,,10.50,74.3,68.6,57.8,5.5,3.7,3.392,,8 - 16 g,small crustaceans <1mm,*
1912,KIF11_545,40,PL.DICK,Plectroglyphidodon dickii,Om,HP.MF,,9.40,69.7,64.7,54.2,9.5,7.7,3.233,,8 - 16 g,small crustaceans <1mm,*
1913,KIF11_546,40,PL.DICK,Plectroglyphidodon dickii,Om,HP.MF,,9.70,74.6,65.8,54.0,5.1,3.6,3.278,,8 - 16 g,small crustaceans <1mm,*
1914,KIF11_547,40,PL.DICK,Plectroglyphidodon dickii,Om,HP.MF,,8.40,0.0,63.0,52.3,5.1,3.1,3.070,,8 - 16 g,small crustaceans <1mm,"*, tail broken"
1931,KIF11_564,9,PL.DICK,Plectroglyphidodon dickii,Om,HP.MF,,7.20,0.0,57.4,48.9,4.3,4.0,2.848,,4 - 8 g,gut burst open in cavity (no sample),tail broken
1950,KIF11_583,40,PL.DICK,Plectroglyphidodon dickii,Om,HP.MF,,2.60,44.7,42.3,38.7,3.5,3.3,1.379,,2 - 4 g,tail broken,
1961,KIF11_594,24,PL.DICK,Plectroglyphidodon dickii,Om,LP.MF,,1.20,31.1,31.1,29.4,3.0,2.4,0.263,,1 - 2 g,"gut shot, no sample taken",tail broken
2016,KIF11_1057,10,PL.DICK,Plectroglyphidodon dickii,Om,LP.LF,,32.60,103.8,95.5,81.0,5.6,3.9,5.027,,32 - 64 g,no stomach contents,
2030,KIF11_1071,30,PL.DICK,Plectroglyphidodon dickii,Om,HP.HF,,8.00,0.0,63.8,53.5,4.2,3.9,3.000,,4 - 8 g,whole stomach retained,tail broken
2031,KIF11_1072,30,PL.DICK,Plectroglyphidodon dickii,Om,HP.HF,,10.70,76.0,66.6,57.0,4.2,2.7,3.420,,8 - 16 g,whole stomach retained,
1300,PL.JOHN001,13,PL.JOHN,Plectroglyphidodon johnstonianus,BI,EXTRA,,11.40,79.9,,61.0,5.8,3.7,3.511,NA,8 - 16 g,NA,needs to be ID'd
1770,KIF11_307,40,PS.BART,Pseudanthias bartlettorum,ZP,HP.MF,,0.30,33.7,30.7,24.0,5.2,2.7,-1.737,,0.25 - 0.5 g,,
1771,KIF11_308,40,PS.BART,Pseudanthias bartlettorum,ZP,HP.MF,,4.60,67.0,65.7,55.9,12.0,6.5,2.202,,4 - 8 g,,
1847,KIF11_384,40,PS.BART,Pseudanthias bartlettorum,ZP,HP.MF,,4.20,71.4,63.4,56.6,7.5,5.4,2.070,,4 - 8 g,small crustaceans <1mm,
1848,KIF11_481,40,PS.BART,Pseudanthias bartlettorum,ZP,HP.MF,,3.70,69.5,57.4,51.6,6.6,5.2,1.888,,2 - 4 g,empty,1 otolith broken
1877,KIF11_510,25,PS.BART,Pseudanthias bartlettorum,ZP,LP.MF,,3.50,63.1,56.3,50.4,7.6,5.2,1.807,,2 - 4 g,small crustaceans <1mm,students were unsure of ID; both otos broken
1878,KIF11_511,25,PS.BART,Pseudanthias bartlettorum,ZP,LP.MF,,3.40,73.3,61.6,53.2,7.9,6.0,1.766,,2 - 4 g,small crustaceans <1mm,students were unsure of ID
1879,KIF11_512,25,PS.BART,Pseudanthias bartlettorum,ZP,LP.MF,,3.30,0.0,61.0,51.4,7.7,5.5,1.722,,2 - 4 g,small crustaceans <1mm,students were unsure of ID; tail broken
1891,KIF11_524,40,PS.BART,Pseudanthias bartlettorum,ZP,HP.MF,,4.00,69.7,58.9,53.0,7.6,5.4,2.000,,2 - 4 g,small crustaceans <1mm,students were unsure of ID
1900,KIF11_533,40,PS.BART,Pseudanthias bartlettorum,ZP,HP.MF,,3.80,73.3,59.2,52.6,8.4,8.0,1.926,,2 - 4 g,small crustaceans <1mm,students were unsure of ID
1905,KIF11_538,40,PS.BART,Pseudanthias bartlettorum,ZP,HP.MF,,4.10,78.4,62.9,57.0,8.6,7.1,2.036,,4 - 8 g,small crustaceans <1mm,students were unsure of ID
1906,KIF11_539,40,PS.BART,Pseudanthias bartlettorum,ZP,HP.MF,,4.30,78.0,61.4,55.1,9.0,7.6,2.104,,4 - 8 g,small crustaceans <1mm,students were unsure of ID
2014,KIF11_647,10,PS.BART,Pseudanthias bartlettorum,ZP,LP.LF,,3.40,64.0,52.9,49.0,5.4,5.6,1.766,,2 - 4 g,whole stomach retained,
2015,KIF11_648,10,PS.BART,Pseudanthias bartlettorum,ZP,LP.LF,,0.80,38.2,32.0,28.3,4.0,3.5,-0.322,,0.5 - 1 g,whole stomach retained,
2034,KIF11_1075,30,PS.BART,Pseudanthias bartlettorum,ZP,HP.HF,,4.00,0.0,58.1,51.8,4.6,4.3,2.000,,2 - 4 g,whole stomach retained,tail broken
2035,KIF11_1076,30,PS.BART,Pseudanthias bartlettorum,ZP,HP.HF,,2.10,57.5,46.1,43.0,4.8,3.9,1.070,,2 - 4 g,no gut taken,
1249,PSECOO000,31,PS.COOP,Pseudanthias cooperi,ZP,HP.HF,,3.40,64.6,,50.0,9.0,7.4,1.766,NA,2 - 4 g,NA,NA
1250,PSECOO001,31,PS.COOP,Pseudanthias cooperi,ZP,HP.HF,,4.50,70.7,,55.2,9.4,7.3,2.170,NA,4 - 8 g,NA,NA
1251,PSECOO002,31,PS.COOP,Pseudanthias cooperi,ZP,HP.HF,,4.70,70.2,,54.6,9.1,8.5,2.233,NA,4 - 8 g,NA,NA
1252,PSECOO003,31,PS.COOP,Pseudanthias cooperi,ZP,HP.HF,,4.10,62.1,,54.5,8.6,7.1,2.036,NA,4 - 8 g,NA,NA
1270,PSECOO004,Site Not Certain,PS.COOP,Pseudanthias cooperi,ZP,,,4.90,72.3,,56.7,8.9,8.0,2.293,NA,4 - 8 g,NA,NA
1272,PSECOO005,Site Not Certain,PS.COOP,Pseudanthias cooperi,ZP,,,4.80,73.2,,57.4,9.3,7.7,2.263,NA,4 - 8 g,NA,NA
1226,PSEDIS001,3,PS.DISP,Pseudanthias dispar,ZP,LP.MF,,4.40,69.1,,52.0,8.1,7.8,2.138,NA,4 - 8 g,NA,NA
1227,PSEDIS002,3,PS.DISP,Pseudanthias dispar,ZP,LP.MF,,4.20,75.0,,51.4,8.9,7.4,2.070,NA,4 - 8 g,NA,NA
1230,PSEDIS003,3,PS.DISP,Pseudanthias dispar,ZP,LP.MF,,4.80,70.9,,54.8,9.2,8.2,2.263,NA,4 - 8 g,NA,NA
1232,PSEDIS004,3,PS.DISP,Pseudanthias dispar,ZP,LP.MF,,2.30,57.4,,41.7,7.9,6.2,1.202,NA,2 - 4 g,NA,NA
1235,PSEDIS005,34,PS.DISP,Pseudanthias dispar,ZP,HP.LF,,4.80,73.7,,53.0,8.7,7.6,2.263,NA,4 - 8 g,NA,NA
1236,PSEDIS006,34,PS.DISP,Pseudanthias dispar,ZP,HP.LF,,5.20,75.7,,57.3,8.4,7.4,2.379,NA,4 - 8 g,NA,NA
1240,PSEDIS007,34,PS.DISP,Pseudanthias dispar,ZP,HP.LF,,5.00,74.2,,55.8,9.2,8.2,2.322,NA,4 - 8 g,NA,NA
1241,PSEDIS008,34,PS.DISP,Pseudanthias dispar,ZP,HP.LF,,2.70,57.9,,43.7,7.7,6.1,1.433,NA,2 - 4 g,NA,NA
1246,PSEDIS009,35,PS.DISP,Pseudanthias dispar,ZP,HP.LF,,6.41,56.6,,41.8,5.6,2.1,2.680,NA,4 - 8 g,NA,maybe bastletorum?
1247,PSEDIS010,31,PS.DISP,Pseudanthias dispar,ZP,HP.HF,,4.90,72.6,,55.5,8.8,8.0,2.293,NA,4 - 8 g,NA,NA
1248,PSEDIS011,31,PS.DISP,Pseudanthias dispar,ZP,HP.HF,,1.60,49.8,,38.9,4.9,4.1,0.678,NA,1 - 2 g,NA,NA
1274,PSEDIS013,Site Not Certain,PS.DISP,Pseudanthias dispar,ZP,,,2.30,50.5,,43.8,6.3,5.9,1.202,NA,2 - 4 g,NA,NA
1277,PSEDIS014,Site Not Certain,PS.DISP,Pseudanthias dispar,ZP,,,0.00,67.4,,51.9,8.2,6.0,?,NA,No Value,NA,NA
1278,PSEDIS015,9,PS.DISP,Pseudanthias dispar,ZP,HP.MF,,3.70,55.6,,47.3,5.3,3.4,1.888,NA,2 - 4 g,NA,NA
1279,PSEDIS016,9,PS.DISP,Pseudanthias dispar,ZP,HP.MF,,1.80,52.1,,37.6,5.2,4.2,0.848,NA,1 - 2 g,NA,NA
1280,PSEDIS017,27,PS.DISP,Pseudanthias dispar,ZP,HP.HF,,5.50,71.0,,56.5,8.7,6.5,2.459,NA,4 - 8 g,NA,NA
1281,PSEDIS018,27,PS.DISP,Pseudanthias dispar,ZP,HP.HF,,4.00,69.5,,55.4,8.6,5.4,2.000,NA,2 - 4 g,NA,NA
1282,PSEDIS019,27,PS.DISP,Pseudanthias dispar,ZP,HP.HF,,2.60,59.8,,45.0,5.9,3.6,1.379,NA,2 - 4 g,NA,NA
1283,PSEDIS020,30,PS.DISP,Pseudanthias dispar,ZP,HP.HF,,4.70,79.4,,56.0,7.9,5.3,2.233,NA,4 - 8 g,NA,NA
1284,PSEDIS021,35,PS.DISP,Pseudanthias dispar,ZP,HP.LF,,4.10,70.7,,50.9,6.9,4.8,2.036,NA,4 - 8 g,NA,NA
1285,PSEDIS022,35,PS.DISP,Pseudanthias dispar,ZP,HP.LF,,3.80,66.8,,49.5,5.7,3.8,1.926,NA,2 - 4 g,NA,NA
1286,PSEDIS023,35,PS.DISP,Pseudanthias dispar,ZP,HP.LF,,0.40,32.5,,22.8,3.3,2.1,-1.322,NA,0.25 - 0.5 g,NA,NA
1287,PSEDIS024,27,PS.DISP,Pseudanthias dispar,ZP,HP.HF,,4.80,72.9,,54.7,8.0,7.0,2.263,NA,4 - 8 g,NA,NA
1288,PSEDIS025,27,PS.DISP,Pseudanthias dispar,ZP,HP.HF,,4.20,68.8,,53.4,7.3,5.4,2.070,NA,4 - 8 g,NA,NA
1289,PSEDIS026,27,PS.DISP,Pseudanthias dispar,ZP,HP.HF,,6.50,80.4,,60.2,10.7,6.8,2.700,NA,4 - 8 g,NA,NA
1293,PSEDIS027,8,PS.DISP,Pseudanthias dispar,ZP,HP.LF,,3.70,68.8,,50.8,7.5,7.1,1.888,NA,2 - 4 g,NA,NA
1294,PSEDIS028,8,PS.DISP,Pseudanthias dispar,ZP,HP.LF,,3.30,68.4,,48.3,7.3,5.8,1.722,NA,2 - 4 g,NA,NA
1295,PSEDIS029,27,PS.DISP,Pseudanthias dispar,ZP,HP.HF,,5.20,80.0,,60.4,9.0,6.3,2.379,NA,4 - 8 g,NA,NA
1297,PSEDIS030,Site Not Certain,PS.DISP,Pseudanthias dispar,ZP,,,1.20,48.1,,36.6,4.8,2.8,0.263,NA,1 - 2 g,NA,no label
1224,PSEOLI001,3,PS.OLIV,Pseudanthias olivaceus,ZP,LP.MF,,9.90,98.1,,69.3,8.3,8.1,3.307,NA,8 - 16 g,NA,NA
1225,PSEOLI002,3,PS.OLIV,Pseudanthias olivaceus,ZP,LP.MF,,7.60,80.7,,62.9,8.6,7.8,2.926,NA,4 - 8 g,NA,NA
1228,PSEOLI003,3,PS.OLIV,Pseudanthias olivaceus,ZP,LP.MF,,4.10,67.2,,49.0,7.5,6.9,2.036,NA,4 - 8 g,NA,NA
1229,PSEOLI004,3,PS.OLIV,Pseudanthias olivaceus,ZP,LP.MF,,9.40,86.6,,66.0,10.1,8.2,3.233,NA,8 - 16 g,NA,NA
1231,PSEOLI005,3,PS.OLIV,Pseudanthias olivaceus,ZP,LP.MF,,4.20,65.3,,48.9,7.6,7.2,2.070,NA,4 - 8 g,NA,NA
1234,PSEOLI006,34,PS.OLIV,Pseudanthias olivaceus,ZP,HP.LF,,11.00,87.6,,72.2,9.9,8.2,3.459,NA,8 - 16 g,NA,NA
1237,PSEOLI007,34,PS.OLIV,Pseudanthias olivaceus,ZP,HP.LF,,4.60,65.1,,50.7,7.7,6.4,2.202,NA,4 - 8 g,NA,NA
1238,PSEOLI008,34,PS.OLIV,Pseudanthias olivaceus,ZP,HP.LF,,5.20,70.9,,53.6,8.4,7.4,2.379,NA,4 - 8 g,NA,NA
1239,PSEOLI009,34,PS.OLIV,Pseudanthias olivaceus,ZP,HP.LF,,4.40,65.4,,50.3,7.3,5.9,2.138,NA,4 - 8 g,NA,NA
1242,PSEOLI010,34,PS.OLIV,Pseudanthias olivaceus,ZP,HP.LF,,0.80,33.3,,25.7,4.9,3.8,-0.322,NA,0.5 - 1 g,NA,NA
1244,PSEOLI011,2,PS.OLIV,Pseudanthias olivaceus,ZP,LP.MF,,11.80,96.9,,74.2,8.7,9.5,3.561,NA,8 - 16 g,NA,NA
1245,PSEOLI012,2,PS.OLIV,Pseudanthias olivaceus,ZP,LP.MF,,5.35,56.7,,41.6,6.0,2.6,2.420,NA,4 - 8 g,NA,NA
1253,PSEOLI013,31,PS.OLIV,Pseudanthias olivaceus,ZP,HP.HF,,1.80,51.5,,41.4,6.6,5.7,0.848,NA,1 - 2 g,NA,NA
1254,PSEOLI014,31,PS.OLIV,Pseudanthias olivaceus,ZP,HP.HF,,1.60,51.8,,39.9,6.8,5.6,0.678,NA,1 - 2 g,NA,NA
1255,PSEOLI015,31,PS.OLIV,Pseudanthias olivaceus,ZP,HP.HF,,1.80,52.7,,40.3,6.8,6.2,0.848,NA,1 - 2 g,NA,Jaw broken
1256,PSEOLI016,31,PS.OLIV,Pseudanthias olivaceus,ZP,HP.HF,,1.50,49.7,,38.4,7.0,NA,0.585,NA,1 - 2 g,NA,NA
1257,PSEOLI017,31,PS.OLIV,Pseudanthias olivaceus,ZP,HP.HF,,1.70,52.2,,42.4,7.2,4.8,0.766,NA,1 - 2 g,NA,NA
1258,PSEOLI018,31,PS.OLIV,Pseudanthias olivaceus,ZP,HP.HF,,1.30,48.1,,37.1,5.8,4.6,0.379,NA,1 - 2 g,NA,NA
1259,PSEOLI019,31,PS.OLIV,Pseudanthias olivaceus,ZP,HP.HF,,0.50,36.2,,29.5,4.3,3.6,-1.000,NA,0.25 - 0.5 g,NA,NA
1260,PSEOLI020,31,PS.OLIV,Pseudanthias olivaceus,ZP,HP.HF,,1.80,52.6,,40.7,7.5,5.3,0.848,NA,1 - 2 g,NA,NA
1261,PSEOLI021,31,PS.OLIV,Pseudanthias olivaceus,ZP,HP.HF,,0.60,31.6,,26.3,4.7,3.8,-0.737,NA,0.5 - 1 g,NA,NA
1262,PSEOLI022,31,PS.OLIV,Pseudanthias olivaceus,ZP,HP.HF,,0.60,33.3,,26.9,4.9,3.6,-0.737,NA,0.5 - 1 g,NA,NA
1263,PSEOLI023,31,PS.OLIV,Pseudanthias olivaceus,ZP,HP.HF,,0.40,31.6,0.0,25.9,4.3,3.4,-1.322,NA,0.25 - 0.5 g,NA,NA
1264,PSEOLI024,31,PS.OLIV,Pseudanthias olivaceus,ZP,HP.HF,,0.60,36.3,,29.1,4.7,4.1,-0.737,NA,0.5 - 1 g,NA,NA
1265,PSEOLI025,32,PS.OLIV,Pseudanthias olivaceus,ZP,HP.HF,,1.50,49.7,,39.8,7.2,4.8,0.585,NA,1 - 2 g,NA,NA
1271,PSEOLI026,Site Not Certain,PS.OLIV,Pseudanthias olivaceus,ZP,,,3.00,47.1,,36.7,6.3,4.8,1.585,NA,2 - 4 g,NA,NA
1273,PSEOLI027,Site Not Certain,PS.OLIV,Pseudanthias olivaceus,ZP,,,2.10,51.8,,41.6,7.5,5.8,1.070,NA,2 - 4 g,NA,NA
1275,PSEOLI028,Site Not Certain,PS.OLIV,Pseudanthias olivaceus,ZP,,,0.50,32.1,,25.8,4.5,4.7,-1.000,NA,0.25 - 0.5 g,NA,NA
1276,PSEOLI029,Site Not Certain,PS.OLIV,Pseudanthias olivaceus,ZP,,,1.70,52.4,,40.6,6.4,5.5,0.766,NA,1 - 2 g,NA,NA
1290,PSEOLI030,30,PS.OLIV,Pseudanthias olivaceus,ZP,HP.HF,,6.30,76.3,,56.2,7.5,6.2,2.655,NA,4 - 8 g,NA,NA
1291,PSEOLI031,25,PS.OLIV,Pseudanthias olivaceus,ZP,LP.MF,,6.50,88.6,,64.4,9.0,7.7,2.700,NA,4 - 8 g,NA,NA
1292,PSEOLI032,30,PS.OLIV,Pseudanthias olivaceus,ZP,HP.HF,,8.60,89.6,,63.5,8.8,6.4,3.104,NA,8 - 16 g,NA,NA
1296,PSEOLI033,Site Not Certain,PS.OLIV,Pseudanthias olivaceus,ZP,,,4.70,68.1,,53.1,7.1,4.7,2.233,NA,4 - 8 g,NA,no label
1299,PSEOLI034,30,PS.OLIV,Pseudanthias olivaceus,ZP,HP.HF,,11.30,94.8,,71.7,11.3,7.1,3.498,NA,8 - 16 g,NA,NA
1306,PSEOLI035,30,PS.OLIV,Pseudanthias olivaceus,ZP,HP.HF,,0.40,28.3,0.0,22.6,3.5,2.4,-1.322,NA,0.25 - 0.5 g,NA,needs to be ID'd
1765,KIF11_302,11,PS.OLIV,Pseudanthias olivaceus,ZP,LP.LF,,11.00,98.9,87.4,78.0,11.2,8.1,3.459,,8 - 16 g,small crustaceans <1mm,stom not retained
1766,KIF11_303,11,PS.OLIV,Pseudanthias olivaceus,ZP,LP.LF,,11.40,106.5,88.0,77.0,11.9,7.3,3.511,,8 - 16 g,small crustaceans <1mm,
1767,KIF11_304,11,PS.OLIV,Pseudanthias olivaceus,ZP,LP.LF,,14.90,117.1,95.3,79.0,12.3,8.4,3.897,,8 - 16 g,small crustaceans <1mm,
1768,KIF11_305,11,PS.OLIV,Pseudanthias olivaceus,ZP,LP.LF,,11.90,104.9,88.9,77.8,12.1,7.3,3.573,,8 - 16 g,small crustaceans <1mm,tail fin broken
1769,KIF11_306,11,PS.OLIV,Pseudanthias olivaceus,ZP,LP.LF,,11.70,106.5,84.8,72.2,9.2,6.4,3.548,,8 - 16 g,,
1813,KIF11_350,7,PS.OLIV,Pseudanthias olivaceus,ZP,HP.LF,,8.50,92.0,78.7,68.9,9.8,8.2,3.087,,8 - 16 g,small crustaceans <1mm,
1814,KIF11_351,7,PS.OLIV,Pseudanthias olivaceus,ZP,HP.LF,,7.20,89.4,75.4,63.5,9.5,8.3,2.848,,4 - 8 g,small crustaceans <1mm,
1815,KIF11_352,7,PS.OLIV,Pseudanthias olivaceus,ZP,HP.LF,,7.40,0.0,0.0,65.3,9.1,7.6,2.888,,4 - 8 g,small crustaceans <1mm,tail broken
1816,KIF11_353,7,PS.OLIV,Pseudanthias olivaceus,ZP,HP.LF,,7.00,88.7,76.0,65.7,9.9,7.8,2.807,,4 - 8 g,small crustaceans <1mm,both otoliths broken
